UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Weekday,Month,Season
1351187940,685,43,4,640,0,5,0,0,47,99,39,27,51,1,8,0,0,26,7,5,0,20,63,9,3,10,2
1351191540,804,45,4,615,0,5,0,0,46,90,38,69,51,0,8,0,0,26,8,5,0,20,56,10,3,10,2
1351195140,648,45,4,578,0,5,0,0,44,91,38,19,51,1,8,0,0,26,92,5,0,20,51,11,3,10,2
1351198740,804,45,4,627,0,5,0,0,45,91,38,25,51,1,66,0,0,26,7,5,0,20,60,12,3,10,2
1351202340,941,45,4,896,0,5,0,0,46,91,39,23,52,1,67,0,0,26,7,5,0,20,54,13,3,10,2
1351205940,900,45,4,853,0,5,0,0,47,91,39,93,52,1,62,0,0,26,463,5,0,20,55,14,3,10,2
1351209540,872,660,4,985,0,5,0,0,45,91,39,212,51,1,17,0,0,25,7,5,0,94,79,15,3,10,2
1351213140,2202,628,4,989,0,5,0,0,47,91,38,806,51,1,67,0,0,26,7,5,0,31,84,16,3,10,2
1351216740,1923,63,4,1762,0,5,0,0,46,90,38,21,51,0,18,0,0,26,7,5,0,31,961,17,3,10,2
1351220340,2426,63,4,995,21,5,0,0,45,90,38,19,51,0,90,0,0,26,7,50,0,20,970,18,3,10,2
1351223940,996,616,4,976,21,5,0,0,47,90,38,191,51,1,8,0,0,26,7,5,0,20,754,19,3,10,2
1351227540,1690,381,4,996,0,5,0,0,47,91,39,200,51,1,8,0,0,26,7,5,0,296,98,20,3,10,2
1351231140,776,98,4,981,0,5,0,0,45,99,39,19,52,1,8,0,0,26,7,5,0,31,7,21,3,10,2
1351234740,653,45,4,491,0,5,0,0,46,99,41,19,52,1,8,0,0,26,7,5,0,21,59,22,3,10,2
1351238340,772,45,4,597,0,5,0,0,48,99,42,83,52,1,8,0,0,26,8,5,0,21,9,23,3,10,2
1351241940,648,45,4,490,0,5,0,0,45,93,41,75,52,1,8,0,0,26,148,5,0,21,61,0,4,10,2
1351245540,946,495,4,592,0,5,0,0,46,94,42,74,52,1,8,0,0,27,8,5,0,21,61,1,4,10,2
1351249140,831,495,4,592,0,5,0,0,47,94,41,75,52,1,8,0,0,26,8,5,0,21,896,2,4,10,2
1351252740,758,45,4,610,0,5,0,0,46,93,42,19,52,1,8,0,0,26,8,5,0,21,55,3,4,10,2
1351256340,772,45,4,599,0,5,0,0,46,94,42,19,52,0,8,0,0,26,7,5,0,21,63,4,4,10,2
1351259940,923,45,4,750,0,5,0,0,45,99,41,19,52,1,8,0,0,26,7,5,0,21,62,5,4,10,2
1351263540,996,724,4,926,5,5,0,0,45,99,38,19,52,1,8,0,0,26,80,5,0,21,75,6,4,10,2
1351267140,863,45,4,820,0,5,0,0,46,93,39,19,52,1,8,0,0,26,8,5,0,21,884,7,4,10,2
1351270740,991,45,4,814,0,5,0,0,47,99,38,25,51,1,8,0,0,26,150,5,0,20,71,8,4,10,2
1351274340,950,43,4,773,0,5,0,0,45,99,38,25,51,1,69,0,0,27,7,5,0,21,342,9,4,10,2
1351277940,923,43,4,770,0,5,0,0,47,99,2,96,51,1,66,0,0,27,8,5,0,20,330,10,4,10,2
1351281540,959,45,4,786,0,5,0,0,45,99,39,72,51,1,68,0,0,26,70,5,0,20,393,11,4,10,2
1351285140,872,43,4,690,0,5,0,0,46,94,39,25,52,1,67,0,0,26,850,5,0,20,65,12,4,10,2
1351288740,996,45,4,821,0,5,0,0,46,93,43,25,52,1,75,0,0,26,8,5,0,21,66,13,4,10,2
1351292340,726,45,4,553,0,5,0,0,45,99,39,19,51,1,8,0,0,26,8,5,0,20,59,14,4,10,2
1351295940,918,655,4,991,0,5,0,0,45,99,41,26,51,1,8,0,0,26,82,5,0,20,786,15,4,10,2
1351299540,2860,447,4,1453,0,5,0,0,44,93,39,25,51,1,72,0,0,28,81,5,0,20,995,16,4,10,2
1351303140,2929,66,4,2534,0,5,0,793,45,94,39,24,52,0,72,0,0,26,7,53,0,31,999,17,4,10,2
1351306740,3742,68,4,3315,21,5,0,792,45,94,38,564,52,0,68,0,7,26,9,60,0,31,948,18,4,10,2
1351310340,3710,557,4,966,22,5,0,776,45,94,39,80,52,1,8,0,5,26,7,6,0,20,693,19,4,10,2
1351313940,1859,584,4,988,0,5,0,3,45,94,39,211,51,1,8,0,2,27,7,6,0,315,69,20,4,10,2
1351317540,2783,580,4,990,0,343,0,0,46,94,39,73,52,1,8,0,0,26,7,5,0,313,494,21,4,10,2
1351321140,936,98,4,942,0,5,0,0,44,94,39,19,52,1,8,0,6,28,147,5,0,321,53,22,4,10,2
1351324740,671,488,4,999,0,5,0,0,45,94,39,76,52,1,8,0,6,26,7,5,0,21,87,23,4,10,2
1351328340,772,45,4,594,0,5,0,0,45,94,41,78,52,1,8,0,6,27,7,5,0,20,61,0,5,10,2
1351331940,781,45,4,608,0,5,0,0,47,94,41,73,52,1,8,0,6,26,8,5,0,21,53,1,5,10,2
1351335540,662,45,4,606,0,5,0,0,47,94,43,19,52,1,8,0,6,28,7,5,0,21,60,2,5,10,2
1351339140,639,45,4,509,0,5,0,0,45,94,39,19,52,1,8,0,6,27,8,5,0,21,61,3,5,10,2
1351342740,653,43,4,482,0,5,0,0,47,95,43,20,52,0,8,0,6,26,8,5,0,20,60,4,5,10,2
1351346340,740,45,4,563,0,5,0,0,45,94,42,19,52,1,8,0,7,27,8,5,0,21,58,5,5,10,2
1351349940,964,75,4,713,0,5,0,0,47,94,43,76,52,0,8,0,7,26,8,5,0,20,568,6,5,10,2
1351353540,790,77,4,592,0,5,0,0,44,94,41,76,52,1,8,0,6,26,7,5,0,21,58,7,5,10,2
1351357140,808,77,4,735,0,5,0,0,46,94,39,77,52,0,8,0,5,26,8,5,0,20,63,8,5,10,2
1351360740,991,802,4,937,0,5,0,0,47,94,39,462,52,1,8,0,0,27,7,6,0,21,415,9,5,10,2
1351364340,973,662,4,588,0,5,0,0,44,94,39,20,51,1,8,0,0,26,81,5,0,21,70,10,5,10,2
1351367940,895,573,4,469,0,5,0,0,44,95,39,79,52,1,8,0,0,26,7,5,0,20,55,11,5,10,2
1351371540,996,596,4,752,0,5,0,0,45,95,39,24,51,1,8,0,0,26,8,5,0,20,52,12,5,10,2
1351375140,964,623,4,736,0,5,0,0,47,94,43,92,52,1,71,0,0,27,149,5,0,20,306,13,5,10,2
1351378740,964,610,4,683,0,5,0,0,45,94,39,24,52,1,72,0,0,27,7,5,0,292,593,14,5,10,2
1351382340,3843,619,4,3427,0,414,0,0,46,97,38,68,51,1,75,0,0,26,148,5,0,241,654,15,5,10,2
1351385940,3939,738,4,999,0,46,0,0,45,95,39,24,51,0,71,0,0,27,79,5,0,31,659,16,5,10,2
1351389540,1896,66,4,992,0,4,0,0,46,95,38,25,51,1,69,0,0,26,81,5,0,21,989,17,5,10,2
1351393140,955,66,4,901,0,4,0,0,45,96,39,24,51,0,73,0,0,27,8,5,0,20,974,18,5,10,2
1351396740,991,66,4,995,22,4,0,0,47,96,39,69,52,0,73,0,0,27,7,5,0,20,715,19,5,10,2
1351400340,1905,68,4,1462,0,340,0,0,45,95,39,24,52,1,68,0,0,26,7,5,0,316,575,20,5,10,2
1351403940,845,66,4,845,0,4,0,0,46,97,39,69,52,1,69,0,0,27,7,5,0,327,75,21,5,10,2
1351407540,758,68,4,567,0,4,0,0,46,95,39,79,52,0,21,0,0,27,8,5,0,21,999,22,5,10,2
1351411140,662,68,4,547,0,4,0,0,47,96,42,76,52,1,22,0,0,27,8,5,0,21,48,23,5,10,2
1351414740,836,66,4,504,0,4,0,0,45,97,41,24,52,1,21,0,0,26,7,5,0,21,58,0,6,10,2
1351418340,804,43,4,629,0,4,0,0,45,96,41,75,52,1,23,0,0,26,8,5,0,21,64,1,6,10,2
1351421940,644,43,4,583,0,4,0,0,46,97,41,25,52,1,26,0,0,26,8,5,0,21,65,2,6,10,2
1351425540,639,45,4,502,0,4,0,0,47,97,43,78,52,1,24,0,0,27,8,5,0,21,72,3,6,10,2
1351429140,680,45,4,500,0,4,0,0,47,97,41,83,52,1,24,0,0,27,7,5,0,21,55,4,6,10,2
1351432740,676,45,4,507,0,4,0,0,45,95,41,24,52,1,23,0,0,27,8,5,0,21,51,5,6,10,2
1351436340,776,45,4,606,0,4,0,0,46,97,39,72,52,0,23,0,0,27,8,5,0,21,94,6,6,10,2
1351439940,964,45,4,884,0,61,0,0,45,95,39,83,52,1,22,0,0,27,8,5,0,21,62,7,6,10,2
1351443540,891,658,4,731,0,4,0,0,46,94,43,24,51,1,28,0,0,27,7,7,0,21,51,8,6,10,2
1351447140,996,653,4,848,0,4,0,0,47,94,38,82,51,0,31,0,0,28,7,5,0,21,46,9,6,10,2
1351450740,927,475,4,583,0,4,0,0,45,94,38,75,51,1,22,0,0,27,145,5,0,20,74,10,6,10,2
1351454340,918,605,4,514,0,4,0,0,45,94,38,79,51,1,26,0,0,26,7,5,0,20,51,11,6,10,2
1351457940,987,863,4,850,0,4,0,0,45,94,39,72,51,1,70,0,0,26,7,5,0,20,53,12,6,10,2
1351461540,991,612,4,980,0,4,98,0,47,94,38,24,51,1,24,0,0,26,7,5,1,20,63,13,6,10,2
1351465140,987,626,4,999,0,4,97,0,47,94,38,99,51,0,28,0,0,26,144,5,2,20,91,14,6,10,2
1351468740,996,671,4,958,0,4,17,0,45,94,39,24,51,1,28,4781,0,26,8,5,1,20,65,15,6,10,2
1351472340,977,973,4,992,0,4,96,0,46,95,38,24,51,1,28,4764,0,27,465,5,2,21,9,16,6,10,2
1351475940,968,644,4,930,0,4,0,0,46,95,38,24,51,1,69,0,7,27,82,5,0,21,641,17,6,10,2
1351479540,6352,630,4,872,0,4,0,0,45,94,38,24,51,1,74,9,6,27,7,5,0,20,899,18,6,10,2
1351483140,2787,498,4,976,367,4,0,0,45,95,38,25,51,1,80,7,3,26,148,5,0,21,991,19,6,10,2
1351486740,945,614,4,982,0,4,0,0,46,96,39,73,52,1,68,0,0,27,7,6,0,319,765,20,6,10,2
1351490340,987,79,4,994,0,4,0,0,46,96,39,25,52,1,69,0,0,27,145,7,0,326,49,21,6,10,2
1351493940,872,45,4,670,0,4,0,0,47,97,39,91,52,1,79,0,0,27,8,5,0,31,64,22,6,10,2
1351497540,776,45,4,605,0,4,0,0,45,97,41,24,52,1,26,0,0,27,151,5,0,21,59,23,6,10,2
1351501140,795,45,4,618,0,4,0,0,46,97,41,76,52,1,26,0,0,27,8,5,0,21,54,0,0,10,2
1351504740,676,45,4,496,0,4,0,0,46,99,41,24,52,1,29,0,0,27,7,5,0,21,63,1,0,10,2
1351508340,744,45,4,610,0,4,0,0,47,98,42,25,52,1,29,0,0,27,8,5,0,21,82,2,0,10,2
1351511940,685,45,4,512,0,4,0,0,46,99,41,25,52,1,28,0,1,27,8,5,0,21,57,3,0,10,2
1351515540,680,45,4,503,0,4,0,0,46,97,965,24,52,0,27,0,1,27,7,5,0,21,51,4,0,10,2
1351519140,749,45,4,578,0,4,0,0,45,98,41,24,51,1,23,0,2,27,7,5,0,21,74,5,0,10,2
1351522740,982,674,4,722,0,4,0,0,46,98,39,90,52,1,68,0,0,27,149,5,0,21,73,6,0,10,2
1351526340,964,486,4,996,0,4,0,0,45,97,41,85,52,1,68,0,0,27,89,5,0,21,777,7,0,10,2
1351529940,964,482,4,894,0,4,81,0,45,96,39,79,52,1,74,7,0,27,150,5,0,21,64,8,0,10,2
1351533540,996,45,4,909,0,4,97,0,47,98,39,98,51,0,69,0,0,27,8,5,2,21,93,9,0,10,2
1351537140,987,45,4,987,0,4,781,0,46,96,39,95,51,1,68,0,0,27,7,5,2,21,406,10,0,10,2
1351540740,886,45,4,685,0,4,0,0,46,97,39,24,51,1,70,0,0,26,149,5,0,20,314,11,0,10,2
1351544340,982,45,4,836,0,5,97,0,47,97,42,24,51,1,73,9,0,26,89,5,2,21,815,12,0,10,2
1351547940,991,45,4,948,0,4,96,0,45,95,39,24,51,1,69,4790,0,26,145,5,1,21,93,13,0,10,2
1351551540,987,45,4,942,0,5,554,0,45,95,39,206,51,0,8,0,0,26,7,5,2,20,79,14,0,10,2
1351555140,973,552,4,708,0,4,0,0,45,94,39,26,51,1,8,0,0,27,86,5,0,20,9,15,0,10,2
1351558740,991,502,4,998,0,4,0,0,44,94,38,23,51,0,28,0,0,27,7,5,0,20,98,16,0,10,2
1351562340,2591,440,4,996,21,4,0,0,46,94,38,79,51,1,22,0,0,26,80,5,0,20,938,17,0,10,2
1351565940,6731,523,4,976,21,4,938,0,47,95,38,25,52,1,73,7,0,26,8,61,3,20,997,18,0,10,2
1351569540,996,518,4,994,22,4,915,0,45,95,39,24,51,1,8,7,0,26,7,5,3,20,698,19,0,10,2
1351573140,950,406,4,953,0,4,0,0,44,95,38,25,51,1,8,4717,0,26,7,5,0,228,421,20,0,10,2
1351576740,996,73,4,916,0,4,0,0,45,97,43,69,52,1,76,9,0,26,82,5,0,316,99,21,0,10,2
1351580340,845,82,4,526,0,4,0,0,45,96,39,19,52,1,7,11,0,26,153,5,0,31,56,22,0,10,2
1351583940,644,45,4,599,0,4,0,0,46,97,42,75,52,0,7,0,0,27,8,5,0,20,62,23,0,10,2
1351587540,795,45,4,592,0,4,0,0,47,97,39,19,52,1,7,0,0,27,146,5,0,21,67,0,1,10,2
1351591140,776,45,4,640,0,4,0,0,45,97,42,83,52,1,7,0,0,26,149,5,0,21,52,1,1,10,2
1351594740,676,45,4,505,0,4,0,0,46,98,39,75,52,1,7,0,0,26,8,5,0,20,60,2,1,10,2
1351598340,662,45,4,482,0,4,0,0,47,97,41,19,52,1,7,0,0,25,147,5,0,20,51,3,1,10,2
1351601940,808,507,4,573,0,4,0,0,48,99,39,78,52,0,7,0,0,26,8,5,0,20,90,4,1,10,2
1351605540,845,715,4,667,0,4,0,0,46,97,43,19,52,1,7,0,0,25,927,6,0,20,48,5,1,10,2
1351609140,973,715,4,987,0,4,0,0,47,98,39,82,51,1,7,7,0,25,8,6,0,20,957,6,1,10,2
1351612740,950,45,4,905,0,4,0,0,45,97,39,99,52,0,7,0,0,25,89,5,0,21,99,7,1,10,2
1351616340,799,43,4,658,0,4,0,0,46,97,39,19,51,1,7,0,0,26,151,5,0,20,99,8,1,10,2
1351619940,735,45,4,654,0,4,0,0,47,97,41,19,51,1,7,0,0,26,7,5,0,20,99,9,1,10,2
1351623540,703,45,4,528,0,4,0,0,45,99,42,85,51,0,7,0,0,26,8,5,0,20,99,10,1,10,2
1351627140,786,45,4,722,0,4,0,0,47,97,39,19,51,1,76,0,0,26,8,5,0,21,99,11,1,10,2
1351630740,767,45,4,697,0,4,0,0,45,97,39,24,51,1,73,0,0,25,7,5,0,20,99,12,1,10,2
1351634340,840,45,4,658,0,4,0,0,45,97,39,19,51,1,7,0,0,26,8,5,0,20,99,13,1,10,2
1351637940,708,52,4,562,0,4,0,0,46,99,39,77,51,0,7,0,0,26,8,5,0,20,99,14,1,10,2
1351641540,717,45,4,555,0,4,0,0,47,97,39,20,51,1,7,0,0,26,7,5,0,20,99,15,1,10,2
1351645140,996,559,4,555,0,4,0,0,45,99,42,20,52,1,7,0,0,26,8,5,0,20,98,16,1,10,2
1351648740,982,610,4,659,0,4,0,0,46,97,39,20,52,1,7,0,0,26,143,5,0,20,99,17,1,10,2
1351652340,845,66,61,978,0,4,0,0,45,99,41,75,51,1,96,0,6,25,7,60,0,20,994,18,1,10,2
1351655940,936,66,4,997,22,4,0,0,46,97,38,24,51,1,97,0,5,25,82,5,0,20,938,19,1,10,2
1351659540,795,66,4,969,0,4,98,0,45,98,39,194,51,0,90,0,1,26,7,5,2,246,880,20,1,10,2
1351663140,799,63,4,980,0,4,94,0,46,98,39,19,52,1,8,5328,0,26,8,5,1,317,97,21,1,10,2
1351666740,968,495,4,738,0,4,0,0,46,98,39,19,52,0,7,4860,1,26,8,5,0,21,59,22,1,10,2
1351670340,754,45,4,585,0,4,0,0,48,99,85,19,52,1,7,0,0,26,8,5,0,21,64,23,1,10,2
1351673940,639,45,4,592,0,4,0,0,45,98,41,19,52,0,7,0,0,26,8,5,0,21,66,0,2,10,2
1351677540,808,45,4,761,0,4,0,0,46,99,41,19,52,1,7,0,1,26,8,5,0,21,52,1,2,10,2
1351681140,959,498,4,654,0,4,0,0,47,99,39,25,52,1,7,0,0,26,145,5,0,21,52,2,2,10,2
1351684740,790,45,4,610,0,4,0,0,45,98,41,19,52,0,7,0,0,26,8,5,0,21,52,3,2,10,2
1351688340,836,45,4,661,0,4,0,0,46,98,39,19,52,1,7,0,0,26,152,5,0,20,46,4,2,10,2
1351691940,767,45,4,592,0,4,0,0,45,99,41,19,52,1,7,0,0,26,148,5,0,21,52,5,2,10,2
1351695540,982,550,4,615,0,4,0,0,46,99,966,19,52,1,7,0,1,27,7,5,0,21,53,6,2,10,2
1351699140,763,45,4,585,0,4,0,0,47,99,39,19,52,0,7,0,2,26,150,5,0,20,51,7,2,10,2
1351702740,598,45,4,555,0,4,0,0,45,99,39,80,52,1,88,0,0,27,147,5,0,21,88,8,2,10,2
1351706340,991,45,4,946,0,4,0,0,45,99,39,202,51,1,8,4785,0,27,8,5,0,21,71,9,2,10,2
1351709940,977,45,4,968,0,4,0,0,47,99,38,822,51,0,8,0,0,27,9,5,0,21,500,10,2,10,2
1351713540,973,45,4,798,0,4,0,0,45,12,41,91,51,1,9,0,0,26,7,5,0,20,447,11,2,10,2
1351717140,817,454,4,644,0,4,0,0,45,11,39,20,46,1,3,0,0,27,7,6,0,21,49,12,2,10,2
1351720740,918,683,4,638,0,4,0,0,46,11,39,78,46,1,3,0,0,27,147,5,0,20,57,13,2,10,2
1351724340,881,47,4,706,0,4,0,0,45,99,38,21,51,0,37,0,0,26,8,5,0,21,84,14,2,10,2
1351727940,941,47,6,994,0,4,0,0,45,99,38,80,51,1,15,0,0,26,206,5,0,20,993,15,2,10,2
1351731540,3975,900,4,903,0,4,0,0,45,99,39,21,51,1,14,0,0,26,7,51,0,20,979,16,2,10,2
1351735140,5675,724,4,974,0,4,0,775,45,99,39,19,51,1,64,0,0,26,7,5,0,54,989,17,2,10,2
1351738740,2837,434,4,2431,0,329,0,762,46,99,38,18,51,0,65,0,0,26,7,7,0,279,819,18,2,10,2
1351742340,5346,600,4,992,1,4,0,781,45,99,38,19,51,1,64,0,0,26,7,6,0,43,906,19,2,10,2
1351745940,3057,596,4,994,22,4,0,774,45,99,39,192,52,1,79,0,7,27,464,6,0,21,991,20,2,10,2
1351749540,977,93,4,979,22,4,0,0,47,99,39,24,51,0,68,7,7,27,145,5,0,285,79,21,2,10,2
1351753140,973,493,4,987,0,4,0,0,46,99,41,80,52,1,71,0,7,26,83,5,0,242,437,22,2,10,2
1351756740,881,45,4,699,0,4,0,0,46,99,41,25,52,0,68,0,7,28,7,5,0,20,51,23,2,10,2
1351760340,667,45,4,605,0,4,0,0,46,99,39,97,52,1,5,0,6,26,8,5,0,20,6,0,3,11,2
1351763940,653,45,4,608,0,4,0,0,45,99,41,54,52,1,4,0,6,26,8,5,0,20,63,1,3,11,2
1351767540,644,45,4,597,0,4,0,0,46,99,41,19,52,0,4,0,6,26,149,5,0,20,53,2,3,11,2
1351771140,676,45,4,597,0,4,0,0,46,99,41,19,52,1,4,0,6,26,970,6,0,20,48,3,3,11,2
1351774740,644,45,4,494,0,4,0,0,47,98,39,19,51,1,4,0,5,26,8,5,0,20,59,4,3,11,2
1351778340,945,45,4,883,0,4,0,0,45,99,42,19,51,0,4,0,0,26,7,5,0,20,59,5,3,11,2
1351781940,977,639,4,914,0,4,0,0,46,98,38,19,51,1,4,0,0,26,7,5,0,20,482,6,3,11,2
1351785540,635,91,4,528,0,4,0,0,45,98,39,19,52,1,5,0,0,26,149,5,0,20,54,7,3,11,2
1351789140,817,45,4,642,0,4,0,0,45,99,38,19,51,1,5,0,0,26,90,5,0,20,64,8,3,11,2
1351792740,959,45,4,795,0,4,0,0,46,98,39,20,51,1,4,0,0,26,7,5,0,20,41,9,3,11,2
1351796340,740,45,4,567,0,4,0,0,47,97,38,94,51,1,4,0,0,26,143,5,0,20,8,10,3,11,2
1351799940,767,45,4,590,0,4,0,0,45,96,38,75,52,0,4,0,0,26,7,5,0,20,54,11,3,11,2
1351803540,754,45,4,581,0,4,0,0,46,95,38,20,51,1,4,0,0,26,7,5,0,20,52,12,3,11,2
1351807140,991,47,4,948,0,4,0,0,47,99,42,77,51,1,64,0,0,26,153,5,0,20,83,13,3,11,2
1351810740,955,45,4,964,0,4,0,0,44,96,38,25,51,0,66,0,0,26,7,5,0,20,445,14,3,11,2
1351814340,913,45,4,738,0,4,0,0,45,96,39,19,51,1,4,0,0,26,7,5,0,20,69,15,3,11,2
1351817940,982,527,4,946,0,4,0,0,47,96,38,82,51,1,5,0,0,26,7,5,0,20,616,16,3,11,2
1351821540,982,495,4,864,0,4,0,0,46,96,38,67,52,1,4,0,0,26,8,5,0,20,590,17,3,11,2
1351825140,996,475,4,996,21,4,0,0,47,95,38,84,51,0,64,0,0,26,7,5,0,20,938,18,3,11,2
1351828740,1969,797,4,987,21,4,0,0,44,96,39,25,51,0,70,0,0,26,7,5,0,20,876,19,3,11,2
1351832340,955,66,4,994,0,4,0,0,45,95,38,79,51,1,66,0,0,26,143,5,0,21,587,20,3,11,2
1351835940,996,68,4,988,0,345,0,0,45,96,39,24,52,0,5,0,0,26,7,5,0,322,88,21,3,11,2
1351839540,987,804,4,798,0,4,0,0,46,95,39,19,52,1,55,0,0,26,7,5,0,31,7,22,3,11,2
1351843140,612,45,4,435,0,4,0,0,47,99,1938,19,52,1,4,0,0,26,150,5,0,21,64,23,3,11,2
1351846740,767,45,4,596,0,4,0,0,45,96,41,19,52,1,4,0,0,26,8,5,0,20,51,0,4,11,2
1351850340,808,45,4,608,0,4,0,0,46,96,41,68,52,1,4,0,0,26,8,5,0,21,49,1,4,11,2
1351853940,662,45,4,496,0,4,0,0,46,96,41,19,52,1,4,0,0,26,149,5,0,21,69,2,4,11,2
1351857540,731,45,4,556,0,4,0,0,47,98,1934,19,52,1,4,0,0,26,8,5,0,21,65,3,4,11,2
1351861140,644,45,4,489,0,4,0,0,46,96,42,19,52,1,4,0,0,26,147,5,0,21,56,4,4,11,2
1351864740,945,45,4,900,0,4,0,0,45,95,39,74,52,1,4,0,0,26,8,5,0,21,78,5,4,11,2
1351868340,991,680,4,823,0,4,0,0,45,95,39,86,52,1,4,0,0,26,7,5,0,21,63,6,4,11,2
1351871940,511,45,4,451,0,4,0,0,47,99,41,79,52,1,4,0,0,26,150,5,0,20,77,7,4,11,2
1351875540,927,45,4,754,0,4,0,0,45,95,39,19,52,1,5,0,0,26,7,5,0,21,49,8,4,11,2
1351879140,817,45,4,770,0,4,0,0,45,96,39,84,52,1,60,0,0,26,8,5,0,21,55,9,4,11,2
1351882740,996,45,4,935,0,4,0,0,47,99,38,27,51,1,8,0,0,26,7,5,0,21,50,10,4,11,2
1351886340,987,45,4,999,0,4,0,0,47,95,39,41,51,0,63,0,0,26,7,5,0,21,538,11,4,11,2
1351889940,891,45,4,811,0,4,0,0,45,96,39,541,52,0,64,0,0,26,92,5,0,21,62,12,4,11,2
1351893540,996,523,4,699,0,4,0,0,46,96,39,95,52,1,4,0,0,26,147,5,0,20,55,13,4,11,2
1351897140,927,470,4,908,0,4,93,0,46,96,39,69,52,1,55,0,0,26,8,5,0,20,45,14,4,11,2
1351900740,996,626,4,976,0,4,93,0,45,96,39,25,51,1,64,0,0,26,82,5,1,20,63,15,4,11,2
1351904340,927,738,4,910,0,4,66,0,45,98,38,24,51,1,64,9,7,26,7,69,1,21,994,16,4,11,2
1351907940,7042,722,4,6348,0,4,0,0,47,98,38,20,51,1,55,5201,6,26,9,5,0,21,950,17,4,11,2
1351911540,6754,66,4,6563,21,4,0,0,44,96,38,25,52,1,55,5062,3,26,80,5,0,20,995,18,4,11,2
1351915140,959,66,4,997,21,4,0,0,45,96,39,25,51,1,66,4814,1,26,9,5,0,20,890,19,4,11,2
1351918740,996,66,4,985,0,4,0,0,46,96,38,71,52,1,65,0,0,26,6,5,0,21,571,20,4,11,2
1351922340,1613,66,4,999,0,338,0,0,47,97,39,25,52,1,69,0,0,27,6,5,0,84,462,21,4,11,2
1351925940,996,66,4,987,0,4,0,0,45,98,41,25,52,1,72,0,0,26,7,5,0,325,63,22,4,11,2
1351929540,772,66,4,581,0,4,0,0,45,97,39,19,52,1,4,0,0,26,7,5,0,21,46,23,4,11,2
1351933140,886,79,4,457,0,4,0,0,46,97,971,19,52,1,4,0,0,26,7,5,0,21,60,0,5,11,2
1351936740,987,45,4,866,0,4,0,0,47,99,41,92,52,1,5,0,0,26,7,5,0,21,56,1,5,11,2
1351940340,767,45,4,592,0,4,0,0,47,97,41,19,52,0,4,0,0,26,148,5,0,20,80,2,5,11,2
1351943940,763,45,4,617,0,4,0,0,46,96,39,85,52,1,4,0,0,26,7,5,0,21,49,3,5,11,2
1351947540,626,91,4,451,0,4,0,0,47,97,39,19,52,1,4,0,2,26,9,5,0,20,63,4,5,11,2
1351951140,923,45,4,743,0,4,0,0,45,99,43,82,52,1,5,0,0,26,7,5,0,20,51,5,5,11,2
1351954740,968,45,4,925,0,4,0,0,45,97,39,208,52,1,4,0,0,26,7,6,0,21,50,6,5,11,2
1351958340,717,45,4,540,0,4,0,0,47,96,39,96,52,1,4,0,0,28,6,5,0,21,61,7,5,11,2
1351961940,996,799,4,658,0,4,0,0,44,98,38,70,51,0,4,0,0,26,7,5,0,21,62,8,5,11,2
1351965540,993,717,4,880,0,4,0,0,46,98,43,65,51,1,55,0,0,27,6,5,0,20,87,9,5,11,2
1351969140,987,706,4,820,0,4,0,0,45,97,38,96,52,1,69,0,0,26,6,9,0,21,778,10,5,11,2
1351972740,3399,710,4,779,0,4,0,0,45,97,38,25,51,1,69,0,0,26,149,5,0,20,307,11,5,11,2
1351976340,3139,980,4,697,0,4,0,0,45,96,38,73,51,1,68,0,0,26,144,5,0,20,317,12,5,11,2
1351979940,918,904,4,971,0,4,0,0,47,96,39,78,51,0,67,0,0,26,7,5,0,20,562,13,5,11,2
1351983540,3240,749,4,990,0,381,0,0,46,99,38,81,51,1,66,0,0,26,7,5,0,21,90,14,5,11,2
1351987140,996,66,4,925,1,368,0,777,46,96,38,94,52,0,66,0,0,26,87,6,0,365,777,15,5,11,2
1351990740,2869,66,4,2678,0,396,0,771,46,95,38,23,52,1,67,0,0,27,86,5,0,260,864,16,5,11,2
1351994340,991,66,4,992,0,44,0,762,46,96,38,79,52,1,5,0,0,26,6,6,0,345,923,17,5,11,2
1351997940,996,66,4,956,0,38,0,3,46,96,39,71,52,1,65,0,0,26,81,5,0,21,994,18,5,11,2
1352001540,1910,66,4,1845,22,63,0,0,46,96,39,90,52,1,66,0,0,27,7,5,0,21,999,19,5,11,2
1352005140,982,66,4,999,22,25,0,0,47,96,39,20,52,0,67,0,0,27,82,5,0,21,837,20,5,11,2
1352008740,982,66,4,994,0,359,0,0,47,96,39,75,52,1,71,0,0,26,6,5,0,321,93,21,5,11,2
1352012340,982,66,4,996,0,353,0,0,45,96,41,19,52,1,55,0,0,26,7,5,0,328,99,22,5,11,2
1352015940,987,671,4,926,0,24,0,0,45,95,39,66,52,1,4,0,0,26,465,50,0,21,51,23,5,11,2
1352019540,658,45,4,541,0,25,0,0,46,95,39,71,52,1,4,0,0,27,7,5,0,21,52,0,6,11,2
1352023140,667,45,4,507,0,21,0,0,46,96,41,68,52,1,4,0,0,27,7,5,0,21,55,1,6,11,2
1352026740,667,45,4,617,0,26,0,0,47,96,39,19,52,1,4,0,0,26,7,5,0,21,53,2,6,11,2
